,titles,body_contents,tags,sentiment_score,positive_words,negative_words
26,Microsoft co-founder Bill Gates: ChatGPT 'will change our world',"Microsoft co-founder Bill Gates believes ChatGPT, a chatbot that gives strikingly human-like responses to user queries, is as significant as the invention of the internet, he told German business daily Handelsblatt in an interview published on Friday. ""Until now, artificial intelligence could read and write, but could not understand the content. The new programs like ChatGPT will make many office jobs more efficient by helping to write invoices or letters. This will change our world,"" he said, in comments published in German. ChatGPT, developed by U.S. firm OpenAI and backed by Microsoft Corp (MSFT.O), has been rated the fastest-growing consumer app in history.",[],0.35,"['like', 'significant', 'intelligence', 'like', 'efficient', 'helping', 'backed', 'growing']",[]
27,"Chinese state media, AI companies warn of risks in ChatGPT stock frenzy","Chinese state media on Thursday cautioned against risks in chasing local ChatGPT-concept stocks, while domestic artificial intelligence (AI) companies urged investors to be rational after their soaring share prices caught regulators' attention. ChatGPT, a chatbot developed by U.S. firm OpenAI and backed by Microsoft Corp (MSFT.O), gives strikingly human-like responses to user queries. Frenzy around the technology launched at November-end has seen shares of Beijing Haitian Ruisheng Science Technology Ltd (688787.SS) soar 217% this year. Hanwang Technology Co Ltd (002362.SZ) has risen as much as 129% as of Wednesday, CloudWalk Technology Co Ltd (688327.SS) 128% and TRS Information Technology Co Ltd (300229.SZ) 66%. The stocks retreated on Thursday after the state media warning as well as a slump in Alphabet Inc (GOOGL.O) shares that wiped out $100 billion in market value after the Google parent's ChatGPT rival shared inaccurate information. read more In a front-page editorial, the Securities Times highlighted several technological concepts that previously spurred stock buying in China - such as fifth-generation telecommunications networks (5G), augmented reality (AR), virtual reality (VR) and anti-virus garments - the excitement for which has died down. Though some hotly chased concepts have been successful, ""many more new ideas haven't been commercialised, or require more time to prove,"" the state-backed newspaper said. ""However, some people avidly speculate on fake concepts, luring others into schemes of pumps and dumps. Investors eventually end up in tears so they should not follow."" Companies developing ChatGPT-like concepts have also flagged risks at the request of regulators after their prices shot up amid intense interest in generative AI - technology that can generate new data and media such as text and images. Beijing Haitian Ruisheng Science Technology said its ChatGPT-style products and services do not yet generate revenue, and that it has no relationship with OpenAI. Though such technology ""is on a long-term uptrend, we need to analyse its speed of growth, and effect, in a cool-headed way,"" it said in a filing in response to queries from the Shanghai Stock Exchange. The company said it expects a roughly 50% slump in 2022 net profit, and admonished investors to be cautious as its valuation is currently much higher than the industry average. 360 Security Technology Co Inc (601360.SS), in response to regulators' queries, said its self-developed ChatGPT-related technology is still at a nascent stage and is used only internally as a productivity tool. It is uncertain about when it can market ChatGPT-style products, and how effective they will be, so ""we advise investors to pay attention to market trading risks, decide rationally, and invest cautiously."" Among deep-pocketed Chinese firms joining the latest chatbot race, e-commerce leader Alibaba Group Holding Ltd (9988.HK), on Wednesday said it is developing a ChatGPT-style tool, while rival JD.com Inc (9618.HK) said it aims to integrate ChatGPT-like technology into some products. Gaming major NetEase Inc (9999.HK), plans to deploy similar ""large language model"" technology in its education business, a person familiar with the matter told Reuters.",[],0.14,"['intelligence', 'share', 'backed', 'like', 'launched', 'shares', 'well', 'shares', 'value', 'shared', 'Securities', 'excitement', 'successful', 'backed', 'like', 'intense', 'interest', 'growth', 'cool', 'profit', 'Security', 'effective', 'like', 'matter']","['risks', 'Frenzy', 'warning', 'anti', 'died', 'fake', 'dumps', 'tears', 'risks', 'no', 'admonished', 'cautious', 'uncertain', 'pay', 'risks']"
28,Alphabet shares dive after Google AI chatbot Bard flubs answer in ad,"Alphabet Inc (GOOGL.O) lost $100 billion in market value on Wednesday after its new chatbot shared inaccurate information in a promotional video and a company event failed to dazzle, feeding worries that the Google parent is losing ground to rival Microsoft Corp (MSFT.O). Alphabet shares slid as much as 9% during regular trading with volumes nearly three times the 50-day moving average. They pared losses after hours and were roughly flat. The stock had lost 40% of its value last year but rallied 15% since the beginning of this year, excluding Wednesday's losses. Reuters was first to point out an error in Google's advertisement for chatbot Bard, which debuted on Monday, about which satellite first took pictures of a planet outside the Earth's solar system. Google has been on its heels after OpenAI, a startup Microsoft is backing with around $10 billion, introduced software in November that has wowed consumers and become a fixation in Silicon Valley circles for its surprisingly accurate and well-written answers to simple prompts. Google's live-streamed presentation on Wednesday morning did not include details about how and when it would integrate Bard into its core search function. A day earlier, Microsoft held an event touting that it had already released to the public a version of its Bing search with ChatGPT functions integrated. Bard's error was discovered just before the presentation by Google, based in Mountain View, California. ""While Google has been a leader in AI innovation over the last several years, they seemed to have fallen asleep on implementing this technology into their search product,"" said Gil Luria, senior software analyst at D.A. Davidson. ""Google has been scrambling over the last few weeks to catch up on Search and that caused the announcement yesterday (Tuesday) to be rushed and the embarrassing mess up of posting a wrong answer during their demo."" Microsoft shares rose around 3% on Wednesday, and were flat in post-market trading. Alphabet posted a short GIF video of Bard in action via Twitter, promising it would help simplify complex topics, but it instead delivered an inaccurate answer. In the advertisement, Bard is given the prompt: ""What new discoveries from the James Webb Space Telescope (JWST) can I tell my 9-year old about?"" Bard responds with a number of answers, including one suggesting the JWST was used to take the very first pictures of a planet outside the Earth's solar system, or exoplanets. The first pictures of exoplanets were, however, taken by the European Southern Observatory's Very Large Telescope (VLT) in 2004, as confirmed by NASA. ""This highlights the importance of a rigorous testing process, something that we're kicking off this week with our Trusted Tester program,"" a Google spokesperson said. ""We'll combine external feedback with our own internal testing to make sure Bard's responses meet a high bar for quality, safety and groundedness in real-world information."" FORMIDABLE COMPETITOR Alphabet is coming off a disappointing fourth quarter as advertisers cut spending. The search and advertising giant is moving quickly to keep pace with OpenAI and rivals, reportedly bringing in founders Sergey Brin and Larry Page",[],-0.04,"['value', 'shared', 'shares', 'value', 'backing', 'wowed', 'surprisingly', 'well', 'innovation', 'shares', 'promising', 'help', 'number', 'importance', 'Trusted', 'sure', 'safety']","['lost', 'failed', 'worries', 'losing', 'losses', 'lost', 'losses', 'error', 'touting', 'error', 'fallen', 'embarrassing', 'mess', 'wrong', 'rigorous', 'disappointing', 'cut']"
29,Alibaba tests ChatGPT-style tool as AI buzz intensifies,"Alibaba Group (9988.HK), on Wednesday said it is developing a ChatGPT-style tool that is currently in internal testing, joining a race by tech companies globally to show they are up to speed on generative artificial intelligence (AI) developments. The Chinese e-commerce group's statement came after the 21st Century Herald newspaper reported that Alibaba is developing a ChatGPT-like dialogue robot which is currently open to employees for testing. When asked about the newspaper report, which also said that Alibaba might combine the technology with the group’s communication app DingTalk, Alibaba declined to comment. The company said it had been focused on large language models and generative AI for a number of years. Large language models are natural language processing systems which are trained on massive volumes of text, and are capable of answering and comprehending questions as well as generating new text. Alibaba's U.S.-listed shares rose 3.2% premarket after the news. Shares in a number of other Chinese AI technology companies have soared in the past few days due to investor excitement over Open.Ai's ChatGPT, which can generate articles, essays and jokes in response to prompts and has been rated the fastest-growing consumer app in history. Shares in Chinese search engine giant Baidu (9988.HK) jumped by 15% on Tuesday after it said it planned to complete testing of its ""Ernie bot"" in March. Google owner Alphabet Inc (GOOGL.O) is also planning its own chatbot service and said it will use more artificial intelligence for its search engine. Microsoft (MSFT.O), which owns Open.AI, plans to tie ChatGPT in with its search engine Bing. On Wednesday, another Chinese tech group JD.com (9618.HK), said it was looking to integrate some methods and technology similar to ChatGPT's into some of its products, such as its e-commerce platform's customer service. A source familiar with NetEase (9999.HK), told Reuters that the Chinese gaming company plans to deploy similar large language models technology to serve its education business.",[],0.33,"['intelligence', 'like', 'focused', 'number', 'natural', 'capable', 'well', 'shares', 'Shares', 'number', 'excitement', 'jokes', 'growing', 'Shares', 'intelligence']",[]
30,China's JD.com plans to integrate ChatGPT methods into its product services,"Chinese e-commerce company JD.Com (9618.HK) plans to integrate ChatGPT methods and technical points into its product services, it said on Wednesday. Rival Alibaba Group (9988.HK) is also developing a ChatGPT-style artificial intelligence (AI) tool that it said was undergoing internal testing.",[],0.24,['intelligence'],[]
31,Explainer: Bard vs ChatGPT: What do we know about Google's AI chatbot?,"Alphabet Inc (GOOGL.O) and rival Microsoft (MSFT.O) are once again locked in a race to rule the internet zeitgeist after the Google owner launched ""Bard"" in answer to AI chatbot sensation ChatGPT. Just minutes after Google announced the launch of Bard on Monday, Microsoft said it would hold an event at its Redmond headquarters to reveal its own AI, potentially setting the stage for the next Chrome-versus-Internet Explorer or Gmail-versus-Hotmail. Microsoft-backed OpenAI's ChatGPT has taken the tech world by storm since it was opened for public use last year, as people worldwide got creative with prompts that the conversational chatbot uses to create everything from poems and novels to jokes and film scripts. The artificial intelligence service could change how consumers search for information or create content on command and free up time for white-collar workers. Here are some key differences between Bard and ChatGPT: WHAT DO THEY DO? The services that Google's Bard and ChatGPT would offer are similar. Users will have to key in a question, a request or give a prompt to receive a human-like response. Microsoft and Google plan to embed AI tools to bolster their search services Bing and Google Search, which account for a big chunk of revenue. HOW ARE THEY DIFFERENT? Both technologies can distill complex information and multiple perspectives into easy-to-digest formats, but the most apparent difference is Bard's ability to include recent events in the responses. Though not immediately clear how the two services will differ, it is certain that Alphabet's Bard will have access to more data. Bard draws on information from the internet, while ChatGPT has access to data until 2021. LAMDA VERSUS GPT Bard is based on LaMDA, short for Language Model for Dialogue Applications. The AI generated text with such skill that a company engineer last year called it sentient, a claim the technology giant and scientists widely dismissed. OpenAI's GPT, or Generative Pre-trained Transformer, was first released in 2020, and the GPT 3.5 series of language models that finished training in early 2022 is the backbone of ChatGPT. ""ChatGPT sometimes writes plausible-sounding but incorrect or nonsensical answers,"" Open AI said in a blog post. WHEN WILL BARD BE AVAILABLE? While OpenAI made a free research preview of ChatGPT available for public use on Nov. 30 last year, Bard is currently only open to a group of testers. Alphabet CEO Sundar Pichai said in a blog post that the conversational AI service will be made widely available in the coming weeks. ARE THERE OTHER ALTERNATIVES? In the two months after ChatGPT's launch, a number of tech companies have doubled down on generative AI technology, while a number of startups are independently working on their own projects. Baidu, China's answer to Google, is the latest company to join the frenzy. Its AI is called Ernie.",[],0.13,"['launched', 'backed', 'creative', 'create', 'jokes', 'intelligence', 'create', 'free', 'like', 'easy', 'ability', 'certain', 'free', 'number', 'number', 'join']","['clear', 'frenzy']"
32,Baidu to finish testing ChatGPT-style project 'Ernie Bot' in March; shares rally,"China's Baidu Inc (9888.HK) said on Tuesday it would complete internal testing of a ChatGPT-style project called ""Ernie Bot"" in March, as interest in generative artificial intelligence (AI) gathers steam. The search engine giant's Hong Kong-listed shares closed up 15.3% on Tuesday, while its U.S shares climbed 11.2% in morning trade. A flurry of Chinese AI stocks also rallied, as the global frenzy around the Microsoft-backed (MSFT.O) chatbot sensation ChatGPT spurred speculative bets on the new technology. Just two months after its launch, ChatGPT - which can generate articles, essays, jokes and even poetry in response to prompts - has been rated the fastest-growing consumer app in history. It has prompted many tech firms to double down on the heavily hyped generative AI technology, which until recently existed more in the background than as a solid contributor to the bottom line. Google owner Alphabet Inc (GOOGL.O) said on Monday it would launch a chatbot service and more AI for its search engine, while Microsoft plans its own AI reveal on Tuesday, underscoring growing rivalry to lead a new wave of computing. Baidu, China's answer to Google, joined the frenzy on Tuesday. It said Ernie，or ""Enhanced Representation through Knowledge Integration,"" is a large AI-powered language model introduced in 2019, and has gradually grown to be able to perform tasks including language understanding, language generation, and text-to-image generation. A person familiar with the matter told Reuters last week that Baidu was planning to launch such a service in March. The person said Baidu aims to make the service available as a standalone application and gradually merge it into its search engine by incorporating chatbot-generated results when users make search requests. ChatGPT and key Google services are not available in China, although some users have found workarounds to access such tools. Beijing-based Baidu has been a first mover in China on other tech trends. In late 2021, when the metaverse became a new buzzword, the company launched ""XiRang"" which it described as China's first metaverse platform. The platform however was widely panned for not offering a high-level, immersive experience and Baidu said it was a work in progress. The company has been investing heavily in AI technology, including in cloud services, chips and autonomous driving, as it looks to diversify its revenue sources.",[],0.14,"['interest', 'intelligence', 'shares', 'shares', 'backed', 'speculative', 'jokes', 'growing', 'solid', 'growing', 'matter', 'launched', 'progress']","['frenzy', 'frenzy']"
33,ChatGPT mania pumps up Chinese AI technology stocks,"Chinese artificial intelligence stocks are the latest rage in mainland markets as the global frenzy around the Microsoft-backed ChatGPT chatbot spurs speculative bets on the revolutionary computing technology. Just two months after its launch, ChatGPT - which can generate articles, essays, jokes and even poetry in response to prompts - has been rated the fastest-growing consumer app in history. That has pushed Google owner Alphabet Inc (GOOGL.O) to plan its own chatbot service and using more artificial intelligence for its search engine. While ChatGPT is not accessible in China, mainland investors are still pumping up the shares of AI technology companies such as Hanwang Technology Co (002362.SZ), TRS Information Technology Co (300229.SZ) and Cloudwalk Technology Co (688327.SS). The CSI AI Industry Index (.CSI931071), which includes larger capitalized companies such as iFlytek Co (002230.SZ), is up about 17% this year, outperforming the benchmark CSI300 Index's (.CSI300) 6% rise. To be sure, there is no indication that these AI companies are close to pushing out a ChatGPT-like product. The closest seems to be search engine giant Baidu Inc (9888.HK) with plans to complete testing of its ""Ernie bot"" in March. Its shares surged more than 15% on Tuesday after making the announcement. ""The industry as a whole tends to first speculate on expectations before only later trading on actual results,"" said Zhang Kexing, general manager of Beijing Gelei Asset Management. Shares of Hanwang Technology, which makes products that enable intelligent interactions, jumped by their daily limit of 10% on Tuesday, the seventh consecutive session it has reached that limit since markets reopened from the Lunar New Year holiday, boosting prices by more than 60% so far in February. The company expects to report an annual loss for 2022 but believes it has an edge over an interface like ChatGPT because its model can produce more precise results for clients. Cloudwalk shares retreated 5.5% on Tuesday, but have nearly doubled in the seven trading days since the Lunar New Year holidays. On Tuesday, the company cautioned investors, saying its losses deepened in 2022, it has not cooperated with OpenAI, and has generated no revenues from ChatGPT-related services and products. Other companies that have disclosed their progress in AI technology include TRS Information Technology, and Beijing Haitian Ruisheng Science Technology Ltd (688787.SS). Their share prices have soared too. The price surge has stretched valuations. TRS for example, trades at nearly 60 times earnings, while Haitian Ruisheng's price-to-earnings ratio is more than 240. Retail investor Lu Deyong has purchased shares in TRS and iFlytek and is seeking to profit from the ChatGPT hype. ""ChatGPT is just a hot idea,"" he said. However, he doesn't think ""China can realize such a technology in the short term."" ""For us retail investors, we prefer smaller stocks with this concept to make some quick money,"" Lu said.",[],0.19,"['intelligence', 'backed', 'speculative', 'jokes', 'growing', 'intelligence', 'shares', 'sure', 'like', 'shares', 'Asset', 'Shares', 'intelligent', 'reached', 'holiday', 'boosting', 'like', 'shares', 'holidays', 'progress', 'share', 'shares', 'profit']","['rage', 'frenzy', 'no', 'loss', 'losses', 'no']"
34,"Google unveils ChatGPT rival Bard, AI search plans in battle with Microsoft","Google owner Alphabet Inc (GOOGL.O) on Monday said it will launch a chatbot service and more artificial intelligence for its search engine as well as developers, an answer to Microsoft Corp (MSFT.O) in their rivalry to lead a new wave of computing. Microsoft, meanwhile, said it planned its own AI reveal for Tuesday. The cascade of news reflects how Silicon Valley is anticipating massive change from so-called generative AI, technology that can create prose or other content on command and free up white-collar workers' time. The ascent of ChatGPT, a chatbot from Microsoft-backed OpenAI that could disrupt how consumers search for information, has been one of the biggest challenges to Google in recent memory. In a blog post, Alphabet Chief Executive Sundar Pichai said his company is opening a conversational AI service called Bard to test users for feedback, followed by a public release in the coming weeks. He also said Google plans to add AI features to its search engine that synthesize material for complex queries, like whether learning guitar or piano is easier. Currently, Google presents text that exists elsewhere on the Web for questions where the answer is clear. Google's update for search, the timing of which it did not disclose, reflects how the company is bolstering its service while Microsoft is doing the same for Bing, embedding OpenAI's capabilities in it. Microsoft has said it plans to imbue AI into its all its products and on Tuesday plans to brief news outlets on developments it did not specify, with its CEO Satya Nadella, according to an invitation seen by Reuters. Sam Altman, the CEO of OpenAI, tweeted that he would also attend the event. How Google aims to differentiate Bard from OpenAI's ChatGPT was unclear. Pichai said the new service draws on information from the internet; ChatGPT's knowledge is up to date as of 2021. ""Bard seeks to combine the breadth of the world's knowledge with the power, intelligence and creativity of our"" AI, Pichai said. Behind the new chatbot is LaMDA, Google's AI that generated text with such skill that a company engineer last year called it sentient, a claim the technology giant and scientists widely dismissed. In a demo of the service, Bard like its rival chatbot invites users to give it a prompt while warning its response may be inappropriate or inaccurate. It then bulleted three answers to a query about a space telescope's discoveries, the demo showed. Google is relying on a version of LaMDA that requires less computing power so it can serve more users and improve with their feedback, Pichai said. ChatGPT at times has turned away users because of explosive growth, with UBS analysts reporting it had 57 million unique visitors in December outpacing potentially TikTok in adoption. Google also plans to give technology tools, first powered by LaMDA and later by other AI, to creators and enterprises starting next month, Pichai said.",[],0.2,"['intelligence', 'well', 'create', 'free', 'backed', 'challenges', 'like', 'easier', 'clear', 'intelligence', 'creativity', 'like', 'improve', 'growth']","['unclear', 'warning']"
35,AI stocks rally in latest Wall Street craze sparked by ChatGPT,"Shares of C3.ai Inc, BigBear.ai and SoundHound AI extended a rally on Monday as artificial intelligence becomes a new buzzword on Wall Street with the viral success of ChatGPT chatbot, attracting interest from retail punters. Software firm C3.ai (AI.N) rose 11%, analytics firm BigBear.ai (BBAI.N) jumped nearly 21% and conversation artificial intelligence company SoundHound (SOUN.O) surged 40%. Tickers for the three small-cap companies were among those that were being bandied about on the investor-focused social media platform, stocktwits.com. ""Any company that mentions ChatGPT or something about AI, sees this rally ... it's just the hot buzzword of the month,"" said Dennis Dick, a trader at Triple D Trading. The success of OpenAI's ChatGPT, which drew multi-billion dollar investment from Microsoft Corp (MSFT.O), has left investors scouring for companies that develop AI-related technologies. ChatGPT is estimated to have reached 100 million monthly active users in January, just two months after launch, making it the fastest-growing consumer application in history, according to a UBS study last week. C3.ai and SoundHound have more than doubled in value this year while BigBear.ai has surged more than 700%. The surge in prices was due to long buying as investors moved into AI stocks as opposed to any significant short covering, said Matthew Unterman, director at analytics platform S3 Partners in New York.",[],0.37,"['Shares', 'intelligence', 'success', 'attracting', 'interest', 'intelligence', 'focused', 'success', 'reached', 'active', 'growing', 'value', 'significant']",['Dick']
36,Exclusive: ChatGPT in spotlight as EU's Breton bats for tougher AI rules,"EU industry chief Thierry Breton has said new proposed artificial intelligence rules will aim to tackle concerns about the risks around the ChatGPT chatbot and AI technology, in the first comments on the app by a senior Brussels official. Just two months after its launch, ChatGPT - which can generate articles, essays, jokes and even poetry in response to prompts - has been rated the fastest-growing consumer app in history. Some experts have raised fears that systems used by such apps could be misused for plagiarism, fraud and spreading misinformation, even as champions of artificial intelligence hail it as a technological leap. Breton said the risks posed by ChatGPT - the brainchild of OpenAI, a private company backed by Microsoft Corp (MSFT.O) - and AI systems underscored the urgent need for rules which he proposed last year in a bid to set the global standard for the technology. The rules are currently under discussion in Brussels. ""As showcased by ChatGPT, AI solutions can offer great opportunities for businesses and citizens, but can also pose risks. This is why we need a solid regulatory framework to ensure trustworthy AI based on high-quality data,"" he told Reuters in written comments. Microsoft declined to comment on Breton's statement. OpenAI - whose app uses a technology called generative AI - did not immediately respond to a request for comment. OpenAI has said on its website it aims to produce artificial intelligence that ""benefits all of humanity"" as it attempts to build safe and beneficial AI. Under the EU draft rules, ChatGPT is considered a general purpose AI system which can be used for multiple purposes including high-risk ones such as the selection of candidates for jobs and credit scoring. Breton wants OpenAI to cooperate closely with downstream developers of high-risk AI systems to enable their compliance with the proposed AI Act. ""Just the fact that generative AI has been newly included in the definition shows the speed at which technology develops and that regulators are struggling to keep up with this pace,"" a partner at a U.S. law firm, said. 'HIGH RISK' WORRIES Companies are worried about getting their technology classified under the ""high risk"" AI category which would lead to tougher compliance requirements and higher costs, according to executives of several companies involved in developing artificial intelligence. A survey by industry body appliedAI showed that 51% of the respondents expect a slowdown of their AI development activities as a result of the AI Act. Effective AI regulations should centre on the highest risk applications, Microsoft President Brad Smith wrote in a blog post on Wednesday. ""There are days when I'm optimistic and moments when I'm pessimistic about how humanity will put AI to use,"" he said. Breton said the European Commission is working closely with the EU Council and European Parliament to further clarify the rules in the AI Act for general purpose AI systems. ""People would need to be informed that they are dealing with a chatbot and not with a human being. Transparency is also important with regard to the risk of bias",[],0.06,"['intelligence', 'jokes', 'growing', 'champions', 'intelligence', 'hail', 'backed', 'urgent', 'solutions', 'great', 'opportunities', 'solid', 'ensure', 'trustworthy', 'intelligence', 'benefits', 'safe', 'beneficial', 'credit', 'tougher', 'intelligence', 'Effective', 'optimistic', 'important']","['risks', 'fears', 'fraud', 'misinformation', 'risks', 'risks', 'risk', 'risk', 'struggling', 'RISK', 'WORRIES', 'worried', 'risk', 'risk', 'pessimistic', 'risk', 'bias']"
37,ChatGPT sets record for fastest-growing user base - analyst note,"ChatGPT, the popular chatbot from OpenAI, is estimated to have reached 100 million monthly active users in January, just two months after launch, making it the fastest-growing consumer application in history, according to a UBS study on Wednesday. The report, citing data from analytics firm Similarweb, said an average of about 13 million unique visitors had used ChatGPT per day in January, more than double the levels of December. ""In 20 years following the internet space, we cannot recall a faster ramp in a consumer internet app,"" UBS analysts wrote in the note. It took TikTok about nine months after its global launch to reach 100 million users and Instagram 2-1/2 years, according to data from Sensor Tower. ChatGPT can generate articles, essays, jokes and even poetry in response to prompts. OpenAI, a private company backed by Microsoft Corp (MSFT.O), made it available to the public for free in late November. On Thursday, OpenAI announced a $20 monthly subscription, initially for users in the United States only. It would provide a more stable and faster service as well as the opportunity to try new features first, the company said. Analysts believe the viral launch of ChatGPT will give OpenAI a first-mover advantage against other AI companies. The growing usage, while imposing substantial computing cost on OpenAI, has also provided valuable feedback to help train the chatbot's responses. The company said the subscription revenue would help cover the computing cost. Availability of the tool has raised questions about facilitation of academic dishonesty and misinformation. Last month, Microsoft announced another multi-billion-dollar investment in OpenAI in the form of cash and provision of cloud computing.",[],0.3,"['popular', 'reached', 'active', 'growing', 'reach', 'jokes', 'backed', 'free', 'United', 'stable', 'well', 'opportunity', 'advantage', 'growing', 'substantial', 'valuable', 'help', 'help']","['imposing', 'misinformation']"
38,Microsoft rolls out ChatGPT-powered Teams Premium,"Microsoft Corp (MSFT.O) on Wednesday rolled out a premium Teams messaging offering powered by ChatGPT to simplify meetings using the AI chatbot that has taken Silicon Valley by a storm. The premium service will cost $7 per month in June before increasing to $10 in July, Microsoft said. OpenAI-owned ChatGPT will generate automatic meeting notes, recommend tasks and help create meeting templates for Teams users. Microsoft, which announced a multi-billion dollar investment in OpenAI earlier this month, has said it aims to add ChatGPT's technology into all its products, setting the stage for more competition with rival Alphabet Inc's (GOOGL.O) Google. The chatbot, which can produce prose or poetry on command, is at the forefront of generative AI, a space where more and more big tech companies are funneling their resources in. ChatGPT on Wednesday announced a $20 per-month subscription plan, which will let subscribers receive access to faster responses and priority access to new features and improvements.",[],0.17,"['recommend', 'help', 'create', 'improvements']",['funneling']
39,ChatGPT owner launches 'imperfect' tool to detect AI-generated text,"OpenAI, the creator of the popular chatbot ChatGPT, has released a software tool to identify text generated by artificial intelligence, the company said in a blog post on Wednesday. ChatGPT is a free program that generates text in response to a prompt, including articles, essays, jokes and even poetry, which has gained wide popularity since its debut in November, while raising concerns about copyright and plagiarism. The AI classifier, a language model trained on the dataset of pairs of human-written and AI-written text on the same topic, aims to distinguish text that is written by AI. It uses a variety of providers to address issues such as automated misinformation campaigns and academic dishonesty, the company said. In its public beta mode, OpenAI acknowledges the detection tool is very unreliable on texts under 1,000 characters, and AI-written text can be edited to trick the classifier. ""We’re making this classifier publicly available to get feedback on whether imperfect tools like this one are useful,"" OpenAI said. “We recognize that identifying AI-written text has been an important point of discussion among educators, and equally important is recognizing the limits and impacts of AI generated text classifiers in the classroom."" Since ChatGPT debuted in November and gained wide popularity among millions of users, some of the largest U.S. school districts, including New York City, have banned the AI chatbot over concerns that students will use the text generator to cheat or plagiarize. Others have created third-party detection tools including GPTZeroX to help educators detect AI-generated text. OpenAI said it is engaging with educators to discuss ChatGPT's capabilities and limitations, and will continue to work on the detection of AI-generated text.",[],0.31,"['popular', 'intelligence', 'free', 'jokes', 'gained', 'popularity', 'like', 'useful', 'important', 'important', 'gained', 'popularity', 'created', 'party', 'help', 'engaging']","['misinformation', 'trick', 'imperfect', 'banned', 'cheat']"
40,OpenAI launches ChatGPT subscription plan for $20 per month,"ChatGPT owner OpenAI said on Wednesday it is launching a pilot subscription plan for its popular AI-powered chatbot, called ChatGPT Plus, for $20 per month. Subscribers will receive access to ChatGPT during peak times, faster responses and priority access to new features and improvements.",[],0.37,"['popular', 'improvements']",[]
41,China's Baidu to launch ChatGPT-style bot in March - source,"Chinese internet search major Baidu Inc (9888.HK) is planning to launch an artificial intelligence (AI) chatbot service similar to OpenAI's ChatGPT in March, a person familiar with the matter told Reuters. The technology firm plans to launch the service as a standalone application and gradually merge it into its search engine, said the person, who declined to be identified as the information is confidential. ChatGPT's technology works by learning from vast amounts of data how to answer prompts by users in a human-like manner, offering information like a search engine or even prose like an aspiring novelist. Chatbots in China currently focus on social interaction whereas ChatGPT performs better at more professional tasks, such as programming and essay writing. Baidu plans to incorporate chatbot-generated results when users make search requests, instead of only links, the person said. Baidu declined to comment. Microsoft Corp (MSFT.O) has a $1 billion investment in San Francisco-based OpenAI that it has looked at increasing, Reuters has reported. The company has also worked to add OpenAI's image-generation software to its Bing search engine in a new challenge to Alphabet Inc's (GOOGL.O) Google. Beijing-based Baidu has been investing heavily in AI technology, including in cloud services, chips and autonomous driving, as it looks to diversify its revenue sources. At a developer conference last month, Baidu unveiled three AI-powered ""creators"" whose technology allows them to assume the roles of screenwriter, illustrator, editor or animator.",[],0.18,"['intelligence', 'matter', 'like', 'like', 'like', 'better', 'challenge']",[]
42,Top French university bans use of ChatGPT to prevent plagiarism,"Sciences Po, one of France's top universities, has banned the use of ChatGPT, an artificial intelligence-based chatbot that can generate coherent prose, to prevent fraud and plagiarism. ChatGPT is a free programme that generates original text about virtually any subject in response to a prompt, including articles, essays, jokes and even poetry, raising concerns across industries about plagiarism. The university said on Friday the school had emailed all students and faculty announcing a ban on ChatGPT and all other AI-based tools at Sciences Po. ""Without transparent referencing, students are forbidden to use the software for the production of any written work or presentations, except for specific course purposes, with the supervision of a course leader,"" Sciences Po said, though it did not specify how it would track usage. ChatGPT has already been banned in some public schools in New York City and Seattle, according to U.S. media reports, while several U.S. universities have announced plans to do fewer take-home assessments and more hand-written essays and oral exams. Sciences Po, whose main campus is in Paris, added that punishment for using the software may go as far as exclusion from the institution, or even from French higher education as a whole. ""The ChatGPT software is raising important questions for educators and researchers all around the world, with regards to fraud in general, and particularly plagiarism,"" it said . Microsoft Corp last week announced a further multibillion dollar investment in OpenAI - the artificial intelligence research lab behind ChatGPT - building on a bet it made on OpenAI nearly four years ago, when it dedicated $1 billion for the startup co-founded by Tesla's Elon Musk and investor Sam Altman.",[],-0.25,"['top', 'intelligence', 'prevent', 'free', 'original', 'jokes', 'hand', 'important', 'intelligence', 'dedicated']","['Po', 'banned', 'fraud', 'ban', 'Po', 'forbidden', 'Po', 'banned', 'Po', 'punishment', 'exclusion', 'fraud']"
